MS,Mh,Man,MMS,T,Cn,Ct,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1390.0,126.0,2620.0,1530.0,1500.0,PETROL,M,1984.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK G-TRON,M1,1335.0,92.0,2620.0,1530.0,1500.0,NG-BIOMETHANE,B,1395.0,81.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1315.0,116.0,2620.0,1530.0,1500.0,PETROL,M,1498.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1320.0,113.0,2620.0,1540.0,1510.0,PETROL,M,1395.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1310.0,106.0,2620.0,1540.0,1510.0,PETROL,M,1395.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1470.0,118.0,2590.0,1540.0,1510.0,PETROL,M,1395.0,110.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1321.0,105.0,2620.0,1527.0,1527.0,DIESEL,M,1598.0,81.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AW,POLO,M1,1105.0,108.0,2551.0,1499.0,1499.0,PETROL,M,999.0,55.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1323.0,106.0,2302.0,1496.0,1550.0,DIESEL,M,1598.0,128.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1268.0,122.0,2620.0,1533.0,1533.0,PETROL,M,1395.0,92.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1498.0,140.0,2677.0,1579.0,1579.0,PETROL,M,1395.0,110.0
LV,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,16,JETTA,M1,1395.0,107.0,2648.0,1527.0,1530.0,DIESEL,M,1968.0,81.0
GR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1151.0,93.0,2456.0,1441.0,1434.0,DIESEL,M,1422.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1206.0,114.0,2459.0,1438.0,1438.0,PETROL,M,1197.0,66.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,5N,TIGUAN,M1,1673.0,149.0,2369.0,1566.0,1586.0,DIESEL,M,1968.0,165.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,5N,TIGUAN,M1,1498.0,137.0,2677.0,1579.0,1570.0,PETROL,M,1395.0,110.0
EE,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1271.0,116.0,2620.0,1550.0,1522.0,PETROL,M,1395.0,
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,2K,CADDY,M1,1350.0,131.0,2682.0,1537.0,1537.0,PETROL,M,1197.0,62.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,7N,SHARAN,M1,1843.0,137.0,2920.0,1559.0,1559.0,DIESEL,M,1968.0,110.0
BG,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,16,BEETLE,M1,1340.0,121.0,2540.0,1571.0,1543.0,PETROL,M,1197.0,77.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1615.0,129.0,2677.0,1584.0,1575.0,DIESEL,M,1968.0,110.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1541.0,121.0,2786.0,1582.0,1566.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,5N,TIGUAN,M1,1795.0,167.0,2369.0,1566.0,1586.0,DIESEL,M,1968.0,264.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,3C,PASSAT,M1,1468.0,135.0,2371.0,1562.0,1586.0,PETROL,M,1798.0,198.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,6R,POLO,M1,1139.0,109.0,2456.0,1441.0,1434.0,PETROL,M,1197.0,66.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1323.0,106.0,2620.0,1541.0,1512.0,DIESEL,M,1598.0,85.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AA,UP!,M1,940.0,95.0,2410.0,1410.0,1410.0,PETROL,M,999.0,44.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1570.0,125.0,2677.0,1584.0,1575.0,DIESEL,M,1598.0,85.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1574.0,123.0,2680.0,1580.0,1570.0,DIESEL,M,1968.0,85.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1291.0,121.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,138.0
HR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG BERLINER RING 2 D-38440 WOLFSBURG,5N,TIGUAN,M1,1574.0,123.0,2677.0,1579.0,1570.0,DIESEL,M,1968.0,85.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1444.0,105.0,2786.0,1582.0,1566.0,DIESEL,M,1598.0,88.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1343.0,105.0,2620.0,1533.0,1533.0,DIESEL,M,1598.0,85.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,7N,SHARAN,M1,1845.0,139.0,2920.0,1559.0,1559.0,DIESEL,M,1968.0,135.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,16,BEETLE,M1,1342.0,121.0,2524.0,1570.0,1570.0,PETROL,M,1197.0,77.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,16,BEETLE,M1,1526.0,129.0,2538.0,1570.0,1570.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,7HC,KOMBI,M1,1930.0,161.0,2439.0,1622.0,1640.0,DIESEL,M,1968.0,165.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1376.0,106.0,2620.0,1533.0,1504.0,DIESEL,M,1598.0,85.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,7HC,KOMBI,M1,1894.0,158.0,3400.0,1620.0,1630.0,DIESEL,M,1968.0,62.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,3C,PASSAT,M1,1614.0,133.0,2371.0,1562.0,1586.0,DIESEL,M,1968.0,210.0
SI,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF / VARIANT 1.4 / TSI,M1,1316.0,123.0,2620.0,1533.0,1504.0,PETROL,M,1395.0,92.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,5N,TIGUAN,M1,1490.0,130.0,2369.0,1566.0,1586.0,PETROL,M,1395.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1552.0,119.0,2786.0,1561.0,1561.0,DIESEL,M,1968.0,110.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,7HC,KOMBI,M1,1930.0,161.0,3400.0,1620.0,1630.0,DIESEL,M,1968.0,110.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1721.0,144.0,2786.0,1578.0,1562.0,DIESEL,M,1968.0,176.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1571.0,121.0,2790.0,1560.0,1530.0,DIESEL,M,1968.0,110.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,2K,CADDY,M1,1558.0,135.0,3006.0,1537.0,1537.0,DIESEL,M,1968.0,110.0
SI,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN / 1.6 / TDI AUT.,M1,1560.0,112.0,2786.0,1561.0,1534.0,DIESEL,M,1598.0,85.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1669.0,177.0,2680.0,1580.0,1570.0,PETROL,M,1984.0,162.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1G,1810.0,167.0,2677.0,1576.0,1576.0,DIESEL,M,1968.0,176.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1G,1920.0,170.0,2787.0,1575.0,1575.0,DIESEL,M,1968.0,176.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1257.0,107.0,2620.0,1530.0,1500.0,PETROL,M,999.0,81.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1541.0,119.0,2786.0,1578.0,1578.0,DIESEL,M,1968.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,AU,GOLF,M1,1313.0,118.0,2620.0,1527.0,1496.0,PETROL,M,1395.0,110.0
BG,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1723.0,149.0,2677.0,1576.0,1566.0,DIESEL,M,1968.0,140.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1705.0,135.0,2789.0,1578.0,1578.0,DIESEL,M,1968.0,140.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1232.0,105.0,2620.0,1530.0,1500.0,PETROL,M,999.0,85.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1246.0,122.0,2620.0,1533.0,1533.0,PETROL,M,1395.0,92.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1645.0,132.0,2601.0,1553.0,1553.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1380.0,111.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1320.0,113.0,2618.0,1538.0,1538.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1360.0,107.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1535.0,114.0,2594.0,1538.0,1538.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1395.0,121.0,2618.0,1538.0,1538.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1275.0,112.0,2586.0,1534.0,1534.0,Petrol,M,1498.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1395.0,116.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1590.0,132.0,2601.0,1553.0,1553.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1365.0,103.0,2618.0,1538.0,1538.0,Diesel,M,1598.0,81.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1335.0,111.0,2627.0,1544.0,1544.0,Diesel,M,1598.0,85.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1540.0,138.0,2594.0,1538.0,1538.0,Petrol,M,1984.0,140.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1480.0,143.0,2601.0,1553.0,1553.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1395.0,118.0,2618.0,1538.0,1538.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1275.0,109.0,2586.0,1534.0,1534.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1335.0,106.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1450.0,114.0,2594.0,1538.0,1538.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1360.0,102.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1680.0,131.0,2601.0,1553.0,1553.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1355.0,98.0,2618.0,1538.0,1538.0,Diesel,M,1598.0,81.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1315.0,110.0,2621.0,1534.0,1534.0,Petrol,M,1498.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,S3 CABRIOLET,M1,1710.0,153.0,2594.0,1538.0,1538.0,Petrol,M,1984.0,228.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1505.0,113.0,2594.0,1538.0,1538.0,Diesel,M,1598.0,85.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1495.0,108.0,2594.0,1538.0,1538.0,Diesel,M,1598.0,81.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,245 G,A 180 D,M1,1395.0,98.0,2700.0,1560.0,1550.0,DIESEL,M,1461.0,80.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204,C 160,M1,1425.0,132.0,2840.0,1590.0,1530.0,PETROL,M,1595.0,95.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204,C 250,M1,1480.0,128.0,2840.0,1590.0,1530.0,PETROL,M,1991.0,155.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204,C 400 4MATIC,M1,1645.0,172.0,2840.0,1580.0,1530.0,PETROL,M,2996.0,245.0
NL,DAIMLER AG,DAIMLER AG,MERCEDES-AMG GMBH,204 AMG,AMG C 63 S,M1,1730.0,192.0,2840.0,1610.0,1550.0,PETROL,M,3982.0,375.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204 K,C 220 D,M1,1615.0,120.0,2840.0,1580.0,1540.0,DIESEL,M,2143.0,125.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204 K,C 220 D,M1,1595.0,108.0,2840.0,1590.0,1540.0,DIESEL,M,2143.0,125.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204 K,C 220 D,M1,1615.0,114.0,2840.0,1590.0,1550.0,DIESEL,M,2143.0,125.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204 K,C 220 D,M1,1615.0,114.0,2840.0,1590.0,1540.0,DIESEL,M,2143.0,125.0
NL,DAIMLER AG,DAIMLER AG,DAIMLER AG,204 K,C 200 D,M1,1615.0,114.0,2840.0,1590.0,1540.0,DIESEL,M,2143.0,100.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,A1,T-ROC,M1,1530.0,135.0,2590.0,1538.0,1538.0,DIESEL,M,1968.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,1T,TOURAN,M1,1464.0,126.0,2786.0,1561.0,1534.0,PETROL,M,1197.0,81.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,2K,CADDY,M1,1477.0,131.0,2309.0,1528.0,1543.0,DIESEL,M,1968.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1470.0,129.0,2626.0,1533.0,1533.0,DIESEL,M,1968.0,110.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1378.0,110.0,2620.0,1530.0,1500.0,PETROL,M,1498.0,96.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1316.0,114.0,2620.0,1533.0,1533.0,PETROL,M,1498.0,110.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1656.0,125.0,2786.0,1561.0,1561.0,DIESEL,M,1968.0,140.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF SPORTSVAN,M1,1362.0,130.0,2670.0,1533.0,1533.0,PETROL,M,1395.0,92.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1475.0,109.0,2786.0,1578.0,1562.0,DIESEL,M,1968.0,110.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AA,UP!,M1,929.0,106.0,2407.0,1412.0,1412.0,PETROL,M,999.0,55.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AA,UP!,M1,937.0,100.0,2126.0,1408.0,1428.0,PETROL,M,999.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1271.0,118.0,2620.0,1527.0,1527.0,PETROL,M,1395.0,92.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AA,UP!,M1,926.0,101.0,2126.0,1408.0,1428.0,PETROL,M,999.0,66.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AUV,GOLF SPORTSVAN,M1,1391.0,129.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,165.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AA,UP,M1,934.0,96.0,2407.0,1420.0,1416.0,PETROL,M,999.0,44.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1674.0,134.0,2786.0,1578.0,1578.0,DIESEL,M,1968.0,140.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,6R,POLO,M1,1107.0,109.0,2456.0,1441.0,1434.0,PETROL,M,1197.0,66.0
SI,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF / 1.0 / TSI,M1,1237.0,109.0,2620.0,1533.0,1503.0,PETROL,M,999.0,81.0
BG,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1673.0,149.0,2677.0,1576.0,1566.0,DIESEL,M,1968.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,6R,POLO,M1,1107.0,107.0,2456.0,1441.0,1434.0,PETROL,M,1197.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1165.0,98.0,2456.0,1441.0,1441.0,DIESEL,M,1422.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1151.0,93.0,2456.0,1441.0,1441.0,DIESEL,M,1422.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1490.0,137.0,2677.0,1579.0,1579.0,PETROL,M,1395.0,92.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,AU,GOLF,M1,1268.0,120.0,2620.0,1533.0,1503.0,PETROL,M,1395.0,92.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1386.0,148.0,2630.0,1530.0,1500.0,PETROL,M,1984.0,169.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,2K,CADDY,M1,1477.0,129.0,2682.0,1537.0,1537.0,DIESEL,M,1968.0,110.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AW,POLO,M1,1145.0,101.0,2548.0,1499.0,1499.0,PETROL,M,999.0,70.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1505.0,126.0,2790.0,1560.0,1530.0,PETROL,M,1395.0,110.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1581.0,119.0,2786.0,1578.0,1562.0,DIESEL,M,1968.0,140.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1599.0,39.0,2629.0,1527.0,1527.0,PETROL/ELECTRIC,M,1395.0,110.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1G,1795.0,167.0,2677.0,1581.0,1571.0,DIESEL,M,1968.0,176.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1291.0,119.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,138.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,5N,TIGUAN,M1,1673.0,147.0,2369.0,1566.0,1586.0,DIESEL,M,1968.0,165.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,AU,GOLF,M1,1291.0,119.0,2620.0,1533.0,1503.0,PETROL,M,1395.0,92.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1257.0,107.0,2620.0,1533.0,1503.0,PETROL,M,999.0,81.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1670.0,129.0,2789.0,1578.0,1578.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AA,UP!,M1,928.0,101.0,2126.0,1408.0,1428.0,PETROL,M,999.0,83.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,5N,TIGUAN,M1,1669.0,180.0,2369.0,1566.0,1586.0,PETROL,M,1984.0,243.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,2K,CADDY,M1,1590.0,143.0,2309.0,1528.0,1543.0,DIESEL,M,1968.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1438.0,124.0,2626.0,1533.0,1533.0,DIESEL,M,1968.0,135.0
HR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG BERLINER RING 2 D-38440 WOLFSBURG,AU,GOLF,M1,1343.0,102.0,2620.0,1533.0,1503.0,DIESEL,M,1598.0,85.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AUV,GOLF,M1,1537.0,156.0,2302.0,1496.0,1550.0,PETROL,M,1798.0,198.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1107.0,109.0,2456.0,1441.0,1434.0,PETROL,M,1197.0,66.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,3C,PASSAT,M1,1705.0,135.0,2371.0,1562.0,1586.0,DIESEL,M,1968.0,210.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1583.0,120.0,2786.0,1561.0,1561.0,DIESEL,M,1598.0,85.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1319.0,106.0,2620.0,1533.0,1533.0,DIESEL,M,1598.0,66.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1583.0,119.0,2786.0,1561.0,1561.0,DIESEL,M,1598.0,85.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,16,JETTA,M1,1395.0,107.0,2298.0,1527.0,1547.0,DIESEL,M,1968.0,122.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,1T,TOURAN,M1,1615.0,122.0,2786.0,1561.0,1561.0,DIESEL,M,1968.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,5N,TIGUAN,M1,1615.0,127.0,2677.0,1579.0,1570.0,DIESEL,M,1968.0,110.0
HR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG BERLINER RING 2 D-38440 WOLFSBURG,5N,TIGUAN,M1,1615.0,129.0,2677.0,1579.0,1570.0,DIESEL,M,1968.0,110.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1107.0,109.0,2460.0,1440.0,1430.0,PETROL,M,1197.0,66.0
GR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1146.0,99.0,2456.0,1441.0,1434.0,DIESEL,M,1422.0,55.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1319.0,106.0,2302.0,1496.0,1550.0,DIESEL,M,1598.0,99.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1247.0,120.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,138.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AUV,GOLF,M1,1357.0,119.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,165.0
SI,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF / 1.4 / TSI,M1,1268.0,122.0,2620.0,1533.0,1503.0,PETROL,M,1395.0,92.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1338.0,114.0,2302.0,1496.0,1550.0,PETROL,M,1498.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3C,PASSAT,M1,1474.0,95.0,2786.0,1582.0,1582.0,DIESEL,M,1598.0,88.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1295.0,112.0,2620.0,1530.0,1500.0,PETROL,M,999.0,81.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,AUV,GOLF,M1,1316.0,123.0,2620.0,1533.0,1504.0,PETROL,M,1395.0,92.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1302.0,121.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1G,1645.0,170.0,2677.0,1576.0,1576.0,PETROL,M,1984.0,132.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1395.0,103.0,2620.0,1530.0,1500.0,DIESEL,M,1598.0,85.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,16,JETTA,M1,1325.0,114.0,2648.0,1527.0,1530.0,PETROL,M,1197.0,77.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1409.0,150.0,2626.0,1533.0,1533.0,PETROL,M,1984.0,180.0
